CSA,CBSA,MDIV,STCOU,NAME,LSAD,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,POPESTIMATE2019,NPOPCHG2010,NPOPCHG2011,NPOPCHG2012,NPOPCHG2013,NPOPCHG2014,NPOPCHG2015,NPOPCHG2016,NPOPCHG2017,NPOPCHG2018,NPOPCHG2019,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,BIRTHS2016,BIRTHS2017,BIRTHS2018,BIRTHS2019,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,DEATHS2016,DEATHS2017,DEATHS2018,DEATHS2019,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,NATURALINC2016,NATURALINC2017,NATURALINC2018,NATURALINC2019,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,INTERNATIONALMIG2016,INTERNATIONALMIG2017,INTERNATIONALMIG2018,INTERNATIONALMIG2019,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,DOMESTICMIG2016,DOMESTICMIG2017,DOMESTICMIG2018,DOMESTICMIG2019,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,NETMIG2016,NETMIG2017,NETMIG2018,NETMIG2019,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,RESIDUAL2016,RESIDUAL2017,RESIDUAL2018,RESIDUAL2019
488,41860,41884,,"San Francisco-San Mateo-Redwood City, CA",Metropolitan Division,1523686,1523701,1525204,1543994,1568100,1588233,1607954,1628065,1639418,1646941,1649377,1648122,1503,18790,24106,20133,19721,20111,11353,7523,2436,-1255,4407,18043,17794,18166,17897,18275,18016,17751,17349,17293,2393,10313,10198,10472,9990,10418,10359,10607,11108,11546,2014,7730,7596,7694,7907,7857,7657,7144,6241,5747,1826,9704,9692,10930,11726,13163,11826,10750,8065,8108,-2245,1332,6539,1451,81,-896,-8108,-10306,-11811,-15047,-419,11036,16231,12381,11807,12267,3718,444,-3746,-6939,-92,24,279,58,7,-13,-22,-65,-59,-63
488,41860,41884,06075,"San Francisco County, CA",County or equivalent,805235,805184,805505,815650,828876,839572,850750,863010,871512,878040,880696,881549,321,10145,13226,10696,11178,12260,8502,6528,2656,853,2118,8899,8781,9096,8948,9107,9014,8998,8846,8868,1277,5762,5538,5760,5472,5647,5699,5751,6124,6359,841,3137,3243,3336,3476,3460,3315,3247,2722,2509,1163,6186,6107,6614,6847,7384,6544,5994,4497,4498,-1651,782,3632,671,765,1356,-1356,-2674,-4513,-6094,-488,6968,9739,7285,7612,8740,5188,3320,-16,-1596,-32,40,244,75,90,60,-1,-39,-50,-60
488,41860,41884,06081,"San Mateo County, CA",County or equivalent,718451,718517,719699,728344,739224,748661,757204,765055,767906,768901,768681,766573,1182,8645,10880,9437,8543,7851,2851,995,-220,-2108,2289,9144,9013,9070,8949,9168,9002,8753,8503,8425,1116,4551,4660,4712,4518,4771,4660,4856,4984,5187,1173,4593,4353,4358,4431,4397,4342,3897,3519,3238,663,3518,3585,4316,4879,5779,5282,4756,3568,3610,-594,550,2907,780,-684,-2252,-6752,-7632,-7298,-8953,69,4068,6492,5096,4195,3527,-1470,-2876,-3730,-5343,-60,-16,35,-17,-83,-73,-21,-26,-9,-3
488,41860,42034,,"San Rafael, CA",Metropolitan Division,252409,252430,252904,255376,256061,258409,260359,260916,260562,259749,259662,258826,474,2472,685,2348,1950,557,-354,-813,-87,-836,589,2385,2326,2323,2431,2302,2275,2248,2193,2149,475,1830,1877,1890,1876,1959,1903,1959,1986,1998,114,555,449,433,555,343,372,289,207,151,159,676,624,623,589,738,661,599,427,432,225,1246,-368,1304,844,-497,-1382,-1696,-709,-1416,384,1922,256,1927,1433,241,-721,-1097,-282,-984,-24,-5,-20,-12,-38,-27,-5,-5,-12,-3
488,41860,42034,06041,"Marin County, CA",County or equivalent,252409,252430,252904,255376,256061,258409,260359,260916,260562,259749,259662,258826,474,2472,685,2348,1950,557,-354,-813,-87,-836,589,2385,2326,2323,2431,2302,2275,2248,2193,2149,475,1830,1877,1890,1876,1959,1903,1959,1986,1998,114,555,449,433,555,343,372,289,207,151,159,676,624,623,589,738,661,599,427,432,225,1246,-368,1304,844,-497,-1382,-1696,-709,-1416,384,1922,256,1927,1433,241,-721,-1097,-282,-984,-24,-5,-20,-12,-38,-27,-5,-5,-12,-3
488,41940,,,"San Jose-Sunnyvale-Santa Clara, CA",Metropolitan Statistical Area,1836911,1836951,1841556,1868031,1894452,1923664,1949578,1974501,1987593,1992674,1993804,1990660,4605,26475,26421,29212,25914,24923,13092,5081,1130,-3144,6058,24789,24136,24918,24142,24412,23967,23406,22576,22487,2202,9427,9585,9762,9747,10190,10444,10600,11048,11582,3856,15362,14551,15156,14395,14222,13523,12806,11528,10905,2685,14124,13588,16261,19240,22134,19990,17908,13219,13371,-1910,-2966,-1341,-1886,-7403,-11301,-20449,-25698,-23656,-27495,775,11158,12247,14375,11837,10833,-459,-7790,-10437,-14124,-26,-45,-377,-319,-318,-132,28,65,39,75
488,41940,,06069,"San Benito County, CA",County or equivalent,55269,55265,55516,55977,56599,57239,57825,58216,59225,60164,61467,62808,251,461,622,640,586,391,1009,939,1303,1341,190,762,716,741,726,719,748,767,750,774,34,269,277,325,313,296,336,375,321,324,156,493,439,416,413,423,412,392,429,450,-5,-29,-30,-40,-29,10,20,-18,-43,-38,97,-2,223,270,209,-35,575,563,917,926,92,-31,193,230,180,-25,595,545,874,888,3,-1,-10,-6,-7,-7,2,2,0,3
488,41940,,06085,"Santa Clara County, CA",County or equivalent,1781642,1781686,1786040,1812054,1837853,1866425,1891753,1916285,1928368,1932510,1932337,1927852,4354,26014,25799,28572,25328,24532,12083,4142,-173,-4485,5868,24027,23420,24177,23416,23693,23219,22639,21826,21713,2168,9158,9308,9437,9434,9894,10108,10225,10727,11258,3700,14869,14112,14740,13982,13799,13111,12414,11099,10455,2690,14153,13618,16301,19269,22124,19970,17926,13262,13409,-2007,-2964,-1564,-2156,-7612,-11266,-21024,-26261,-24573,-28421,683,11189,12054,14145,11657,10858,-1054,-8335,-11311,-15012,-29,-44,-367,-313,-311,-125,26,63,39,72
488,42100,,,"Santa Cruz-Watsonville, CA",Metropolitan Statistical Area,262382,262350,263147,264858,266340,268816,270861,273503,274396,274856,273841,273213,797,1711,1482,2476,2045,2642,893,460,-1015,-628,812,3243,3162,2984,2892,2981,2825,2738,2571,2540,442,1700,1672,1728,1732,1721,1727,1783,1776,1885,370,1543,1490,1256,1160,1260,1098,955,795,655,-2,92,35,245,310,386,373,214,48,59,404,81,13,980,605,1000,-565,-697,-1858,-1339,402,173,48,1225,915,1386,-192,-483,-1810,-1280,25,-5,-56,-5,-30,-4,-13,-12,0,-3
488,42100,,06087,"Santa Cruz County, CA",County or equivalent,262382,262350,263147,264858,266340,268816,270861,273503,274396,274856,273841,273213,797,1711,1482,2476,2045,2642,893,460,-1015,-628,812,3243,3162,2984,2892,2981,2825,2738,2571,2540,442,1700,1672,1728,1732,1721,1727,1783,1776,1885,370,1543,1490,1256,1160,1260,1098,955,795,655,-2,92,35,245,310,386,373,214,48,59,404,81,13,980,605,1000,-565,-697,-1858,-1339,402,173,48,1225,915,1386,-192,-483,-1810,-1280,25,-5,-56,-5,-30,-4,-13,-12,0,-3
488,42220,,,"Santa Rosa-Petaluma, CA",Metropolitan Statistical Area,483878,483861,484755,487421,489993,494073,498560,500863,502547,502469,498643,494336,894,2666,2572,4080,4487,2303,1684,-78,-3826,-4307,1420,5309,5046,5068,4998,5065,4992,4935,4539,4509,954,3870,3854,3914,3999,4032,4117,4285,4240,4379,466,1439,1192,1154,999,1033,875,650,299,130,56,103,131,394,629,653,708,361,74,97,393,1139,1321,2555,2864,686,130,-1061,-4202,-4534,449,1242,1452,2949,3493,1339,838,-700,-4128,-4437,-21,-15,-72,-23,-5,-69,-29,-28,3,0
488,42220,,06097,"Sonoma County, CA",County or equivalent,483878,483861,484755,487421,489993,494073,498560,500863,502547,502469,498643,494336,894,2666,2572,4080,4487,2303,1684,-78,-3826,-4307,1420,5309,5046,5068,4998,5065,4992,4935,4539,4509,954,3870,3854,3914,3999,4032,4117,4285,4240,4379,466,1439,1192,1154,999,1033,875,650,299,130,56,103,131,394,629,653,708,361,74,97,393,1139,1321,2555,2864,686,130,-1061,-4202,-4534,449,1242,1452,2949,3493,1339,838,-700,-4128,-4437,-21,-15,-72,-23,-5,-69,-29,-28,3,0
488,44700,,,"Stockton, CA",Metropolitan Statistical Area,685306,685306,687127,694354,699593,702046,711579,722271,732809,743296,752491,762148,1821,7227,5239,2453,9533,10692,10538,10487,9195,9657,2548,10550,10082,10050,9922,9979,10120,10171,9993,9975,1099,4757,4981,4985,5116,5379,5374,5587,5890,5838,1449,5793,5101,5065,4806,4600,4746,4584,4103,4137,107,781,624,1061,1181,1848,1845,1288,660,687,328,677,-392,-3705,3616,4286,3974,4643,4446,4842,435,1458,232,-2644,4797,6134,5819,5931,5106,5529,-63,-24,-94,32,-70,-42,-27,-28,-14,-9
488,44700,,06077,"San Joaquin County, CA",County or equivalent,685306,685306,687127,694354,699593,702046,711579,722271,732809,743296,752491,762148,1821,7227,5239,2453,9533,10692,10538,10487,9195,9657,2548,10550,10082,10050,9922,9979,10120,10171,9993,9975,1099,4757,4981,4985,5116,5379,5374,5587,5890,5838,1449,5793,5101,5065,4806,4600,4746,4584,4103,4137,107,781,624,1061,1181,1848,1845,1288,660,687,328,677,-392,-3705,3616,4286,3974,4643,4446,4842,435,1458,232,-2644,4797,6134,5819,5931,5106,5529,-63,-24,-94,32,-70,-42,-27,-28,-14,-9
488,46700,,,"Vallejo, CA",Metropolitan Statistical Area,413344,413343,413967,416342,419674,423659,429006,433409,438858,443511,445725,447643,624,2375,3332,3985,5347,4403,5449,4653,2214,1918,1188,5175,5069,5142,5254,5283,5195,5195,5093,5088,643,2872,2920,2961,3034,3178,3224,3376,3682,3711,545,2303,2149,2181,2220,2105,1971,1819,1411,1377,209,753,1154,954,886,933,790,534,198,280,-83,-673,127,916,2260,1405,2691,2300,617,277,126,80,1281,1870,3146,2338,3481,2834,815,557,-47,-8,-98,-66,-19,-40,-3,0,-12,-16
488,46700,,06095,"Solano County, CA",County or equivalent,413344,413343,413967,416342,419674,423659,429006,433409,438858,443511,445725,447643,624,2375,3332,3985,5347,4403,5449,4653,2214,1918,1188,5175,5069,5142,5254,5283,5195,5195,5093,5088,643,2872,2920,2961,3034,3178,3224,3376,3682,3711,545,2303,2149,2181,2220,2105,1971,1819,1411,1377,209,753,1154,954,886,933,790,534,198,280,-83,-673,127,916,2260,1405,2691,2300,617,277,126,80,1281,1870,3146,2338,3481,2834,815,557,-47,-8,-98,-66,-19,-40,-3,0,-12,-16
496,,,,"Savannah-Hinesville-Statesboro, GA",Combined Statistical Area,525844,525866,526612,538780,545573,545734,554937,559642,567614,572581,576202,583882,746,12168,6793,161,9203,4705,7972,4967,3621,7680,1815,7550,8363,8099,8028,8532,8339,7968,7970,7766,961,3974,3847,4098,4151,4351,4412,4560,4685,4722,854,3576,4516,4001,3877,4181,3927,3408,3285,3044,232,534,2005,1392,1030,1538,1509,797,554,379,-468,7996,101,-5417,4179,-1119,2528,786,-216,4266,-236,8530,2106,-4025,5209,419,4037,1583,338,4645,128,62,171,185,117,105,8,-24,-2,-9
496,25980,,,"Hinesville, GA",Metropolitan Statistical Area,77917,77929,77339,80267,80406,78825,81120,79269,79845,80399,79697,80994,-590,2928,139,-1581,2295,-1851,576,554,-702,1297,407,1367,1936,1666,1629,1826,1721,1648,1715,1631,118,377,395,401,399,455,465,466,484,497,289,990,1541,1265,1230,1371,1256,1182,1231,1134,85,85,900,390,329,475,266,80,-3,-44,-1068,1839,-2430,-3351,684,-3762,-949,-700,-1938,209,-983,1924,-1530,-2961,1013,-3287,-683,-620,-1941,165,104,14,128,115,52,65,3,-8,8,-2
496,25980,,13179,"Liberty County, GA",County or equivalent,63453,63585,62765,65179,64412,62341,64091,61611,61473,61619,60606,61435,-820,2414,-767,-2071,1750,-2480,-138,146,-1013,829,358,1218,1688,1425,1366,1523,1429,1381,1406,1361,113,302,303,312,303,350,360,379,395,384,245,916,1385,1113,1063,1173,1069,1002,1011,977,79,81,827,333,306,425,227,76,13,-45,-1237,1405,-3078,-3625,338,-4135,-1435,-923,-2044,-101,-1158,1486,-2251,-3292,644,-3710,-1208,-847,-2031,-146,93,12,99,108,43,57,1,-9,7,-2
496,25980,,13183,"Long County, GA",County or equivalent,14464,14344,14574,15088,15994,16484,17029,17658,18372,18780,19091,19559,230,514,906,490,545,629,714,408,311,468,49,149,248,241,263,303,292,267,309,270,5,75,92,89,96,105,105,87,89,113,44,74,156,152,167,198,187,180,220,157,6,4,73,57,23,50,39,4,-16,1,169,434,648,274,346,373,486,223,106,310,175,438,721,331,369,423,525,227,90,311,11,2,29,7,9,8,2,1,1,0
496,27700,,,"Jesup, GA",Micropolitan Statistical Area,30099,30097,30074,30294,30320,29990,29891,29430,29974,29797,29810,29927,-23,220,26,-330,-99,-461,544,-177,13,117,104,440,394,395,382,402,395,383,376,360,115,293,288,305,327,330,347,340,395,358,-11,147,106,90,55,72,48,43,-19,2,-2,-5,-1,13,11,30,34,13,8,8,-8,80,-72,-443,-166,-578,458,-234,24,108,-10,75,-73,-430,-155,-548,492,-221,32,116,-2,-2,-7,10,1,15,4,1,0,-1
496,27700,,13305,"Wayne County, GA",County or equivalent,30099,30097,30074,30294,30320,29990,29891,29430,29974,29797,29810,29927,-23,220,26,-330,-99,-461,544,-177,13,117,104,440,394,395,382,402,395,383,376,360,115,293,288,305,327,330,347,340,395,358,-11,147,106,90,55,72,48,43,-19,2,-2,-5,-1,13,11,30,34,13,8,8,-8,80,-72,-443,-166,-578,458,-234,24,108,-10,75,-73,-430,-155,-548,492,-221,32,116,-2,-2,-7,10,1,15,4,1,0,-1
496,42340,,,"Savannah, GA",Metropolitan Statistical Area,347611,347597,348640,355582,361745,365103,371275,377827,383153,386394,389453,393353,1043,6942,6163,3358,6172,6552,5326,3241,3059,3900,1118,4901,5222,5180,5180,5376,5327,5064,4948,4885,583,2810,2696,2904,2960,3052,3070,3189,3254,3306,535,2091,2526,2276,2220,2324,2257,1875,1694,1579,127,369,971,860,582,928,1056,592,445,331,375,4449,2602,227,3305,3268,2019,795,936,2014,502,4818,3573,1087,3887,4196,3075,1387,1381,2345,6,33,64,-5,65,32,-6,-21,-16,-24
496,42340,,13029,"Bryan County, GA",County or equivalent,30233,30215,30377,31267,32251,33034,33664,34792,35839,36999,38059,39627,162,890,984,783,630,1128,1047,1160,1060,1568,111,427,516,493,496,539,515,504,534,541,32,238,219,236,237,232,254,275,274,258,79,189,297,257,259,307,261,229,260,283,-1,8,111,62,36,68,40,9,-21,-3,84,689,563,456,338,746,746,919,820,1289,83,697,674,518,374,814,786,928,799,1286,0,4,13,8,-3,7,0,3,1,-1
496,42340,,13051,"Chatham County, GA",County or equivalent,265128,265127,265799,271623,276164,277650,282201,285959,288615,289309,289166,289430,672,5824,4541,1486,4551,3758,2656,694,-143,264,867,3812,4008,3951,3907,4078,4020,3830,3587,3549,498,2245,2128,2271,2320,2397,2390,2461,2453,2570,369,1567,1880,1680,1587,1681,1630,1369,1134,979,126,352,843,778,515,806,931,537,428,304,172,3876,1759,-947,2386,1261,103,-1185,-1683,-994,298,4228,2602,-169,2901,2067,1034,-648,-1255,-690,5,29,59,-25,63,10,-8,-27,-22,-25
496,42340,,13103,"Effingham County, GA",County or equivalent,52250,52255,52464,52692,53330,54419,55410,57076,58699,60086,62228,64296,209,228,638,1089,991,1666,1623,1387,2142,2068,140,662,698,736,777,759,792,730,827,795,53,327,349,397,403,423,426,453,527,478,87,335,349,339,374,336,366,277,300,317,2,9,17,20,31,54,85,46,38,30,119,-116,280,718,581,1261,1170,1061,1799,1719,121,-107,297,738,612,1315,1255,1107,1837,1749,1,0,-8,12,5,15,2,3,5,2
496,44340,,,"Statesboro, GA",Micropolitan Statistical Area,70217,70243,70559,72637,73102,71816,72651,73116,74642,75991,77242,79608,316,2078,465,-1286,835,465,1526,1349,1251,2366,186,842,811,858,837,928,896,873,931,890,145,494,468,488,465,514,530,565,552,561,41,348,343,370,372,414,366,308,379,329,22,85,135,129,108,105,153,112,104,84,233,1628,1,-1850,356,-47,1000,925,762,1935,255,1713,136,-1721,464,58,1153,1037,866,2019,20,17,-14,65,-1,-7,7,4,6,18
496,44340,,13031,"Bulloch County, GA",County or equivalent,70217,70243,70559,72637,73102,71816,72651,73116,74642,75991,77242,79608,316,2078,465,-1286,835,465,1526,1349,1251,2366,186,842,811,858,837,928,896,873,931,890,145,494,468,488,465,514,530,565,552,561,41,348,343,370,372,414,366,308,379,329,22,85,135,129,108,105,153,112,104,84,233,1628,1,-1850,356,-47,1000,925,762,1935,255,1713,136,-1721,464,58,1153,1037,866,2019,20,17,-14,65,-1,-7,7,4,6,18
497,,,,"Scottsboro-Fort Payne, AL",Combined Statistical Area,124336,124343,124347,124579,124023,123869,123555,123282,123092,123265,123028,123139,4,232,-556,-154,-314,-273,-190,173,-237,111,376,1475,1467,1351,1369,1362,1415,1450,1373,1357,282,1425,1400,1473,1372,1533,1538,1516,1524,1494,94,50,67,-122,-3,-171,-123,-66,-151,-137,18,116,131,119,46,26,87,31,46,37,-99,71,-754,-127,-346,-112,-144,215,-127,218,-81,187,-623,-8,-300,-86,-57,246,-81,255,-9,-5,0,-24,-11,-16,-10,-7,-5,-7
497,22840,,,"Fort Payne, AL",Micropolitan Statistical Area,71109,71120,71163,71365,70944,70912,70993,71087,71104,71437,71407,71513,43,202,-421,-32,81,94,17,333,-30,106,232,902,867,796,816,837,857,854,800,795,152,778,707,782,727,811,799,800,822,819,80,124,160,14,89,26,58,54,-22,-24,11,84,61,66,34,27,91,39,53,44,-42,-3,-649,-99,-34,52,-128,244,-58,90,-31,81,-588,-33,0,79,-37,283,-5,134,-6,-3,7,-13,-8,-11,-4,-4,-3,-4
497,22840,,01049,"DeKalb County, AL",County or equivalent,71109,71120,71163,71365,70944,70912,70993,71087,71104,71437,71407,71513,43,202,-421,-32,81,94,17,333,-30,106,232,902,867,796,816,837,857,854,800,795,152,778,707,782,727,811,799,800,822,819,80,124,160,14,89,26,58,54,-22,-24,11,84,61,66,34,27,91,39,53,44,-42,-3,-649,-99,-34,52,-128,244,-58,90,-31,81,-588,-33,0,79,-37,283,-5,134,-6,-3,7,-13,-8,-11,-4,-4,-3,-4
497,42460,,,"Scottsboro, AL",Micropolitan Statistical Area,53227,53223,53184,53214,53079,52957,52562,52195,51988,51828,51621,51626,-39,30,-135,-122,-395,-367,-207,-160,-207,5,144,573,600,555,553,525,558,596,573,562,130,647,693,691,645,722,739,716,702,675,14,-74,-93,-136,-92,-197,-181,-120,-129,-113,7,32,70,53,12,-1,-4,-8,-7,-7,-57,74,-105,-28,-312,-164,-16,-29,-69,128,-50,106,-35,25,-300,-165,-20,-37,-76,121,-3,-2,-7,-11,-3,-5,-6,-3,-2,-3
497,42460,,01071,"Jackson County, AL",County or equivalent,53227,53223,53184,53214,53079,52957,52562,52195,51988,51828,51621,51626,-39,30,-135,-122,-395,-367,-207,-160,-207,5,144,573,600,555,553,525,558,596,573,562,130,647,693,691,645,722,739,716,702,675,14,-74,-93,-136,-92,-197,-181,-120,-129,-113,7,32,70,53,12,-1,-4,-8,-7,-7,-57,74,-105,-28,-312,-164,-16,-29,-69,128,-50,106,-35,25,-300,-165,-20,-37,-76,121,-3,-2,-7,-11,-3,-5,-6,-3,-2,-3
500,,,,"Seattle-Tacoma, WA",Combined Statistical Area,4274767,4274757,4285795,4347631,4404564,4458489,4527560,4604873,4697341,4783307,4847522,4903675,11038,61836,56933,53925,69071,77313,92468,85966,64215,56153,13884,54184,54839,55329,55980,56434,57542,57983,56255,56745,6892,29823,29431,30462,30632,32123,32551,33705,34619,35409,6992,24361,25408,24867,25348,24311,24991,24278,21636,21336,5207,17486,19807,17062,26436,28651,24855,27327,21639,22108,-895,19931,11888,11852,17311,24316,42416,34206,20884,12696,4312,37417,31695,28914,43747,52967,67271,61533,42523,34804,-266,58,-170,144,-24,35,206,155,56,13
500,14740,,,"Bremerton-Silverdale-Port Orchard, WA",Metropolitan Statistical Area,251133,251143,251681,254297,254339,252401,253387,259232,263142,266289,269276,271473,538,2616,42,-1938,986,5845,3910,3147,2987,2197,765,2961,3027,2876,2933,3039,3103,3076,3046,3023,506,2030,1919,2015,2085,2154,2167,2257,2285,2375,259,931,1108,861,848,885,936,819,761,648,116,150,542,235,303,370,227,138,-8,75,182,1530,-1610,-3095,-112,4529,2740,2184,2230,1469,298,1680,-1068,-2860,191,4899,2967,2322,2222,1544,-19,5,2,61,-53,61,7,6,4,5
500,14740,,53035,"Kitsap County, WA",County or equivalent,251133,251143,251681,254297,254339,252401,253387,259232,263142,266289,269276,271473,538,2616,42,-1938,986,5845,3910,3147,2987,2197,765,2961,3027,2876,2933,3039,3103,3076,3046,3023,506,2030,1919,2015,2085,2154,2167,2257,2285,2375,259,931,1108,861,848,885,936,819,761,648,116,150,542,235,303,370,227,138,-8,75,182,1530,-1610,-3095,-112,4529,2740,2184,2230,1469,298,1680,-1068,-2860,191,4899,2967,2322,2222,1544,-19,5,2,61,-53,61,7,6,4,5
500,16500,,,"Centralia, WA",Micropolitan Statistical Area,75455,75457,75502,75668,75435,74962,74844,75437,76693,78320,79569,80707,45,166,-233,-473,-118,593,1256,1627,1249,1138,243,920,861,880,820,870,930,966,886,895,159,868,809,849,769,884,868,913,950,910,84,52,52,31,51,-14,62,53,-64,-15,15,59,24,26,50,84,110,92,64,65,-47,58,-306,-533,-215,528,1082,1476,1246,1087,-32,117,-282,-507,-165,612,1192,1568,1310,1152,-7,-3,-3,3,-4,-5,2,6,3,1
500,16500,,53041,"Lewis County, WA",County or equivalent,75455,75457,75502,75668,75435,74962,74844,75437,76693,78320,79569,80707,45,166,-233,-473,-118,593,1256,1627,1249,1138,243,920,861,880,820,870,930,966,886,895,159,868,809,849,769,884,868,913,950,910,84,52,52,31,51,-14,62,53,-64,-15,15,59,24,26,50,84,110,92,64,65,-47,58,-306,-533,-215,528,1082,1476,1246,1087,-32,117,-282,-507,-165,612,1192,1568,1310,1152,-7,-3,-3,3,-4,-5,2,6,3,1
500,34580,,,"Mount Vernon-Anacortes, WA",Metropolitan Statistical Area,116901,116892,116944,117578,117714,118255,119966,121559,123603,125860,127835,129205,52,634,136,541,1711,1593,2044,2257,1975,1370,378,1481,1449,1424,1488,1383,1479,1523,1390,1431,305,1084,1102,1124,1086,1163,1215,1263,1245,1265,73,397,347,300,402,220,264,260,145,166,26,76,38,86,257,272,289,225,171,170,-34,167,-232,173,1047,1100,1487,1766,1655,1030,-8,243,-194,259,1304,1372,1776,1991,1826,1200,-13,-6,-17,-18,5,1,4,6,4,4
500,34580,,53057,"Skagit County, WA",County or equivalent,116901,116892,116944,117578,117714,118255,119966,121559,123603,125860,127835,129205,52,634,136,541,1711,1593,2044,2257,1975,1370,378,1481,1449,1424,1488,1383,1479,1523,1390,1431,305,1084,1102,1124,1086,1163,1215,1263,1245,1265,73,397,347,300,402,220,264,260,145,166,26,76,38,86,257,272,289,225,171,170,-34,167,-232,173,1047,1100,1487,1766,1655,1030,-8,243,-194,259,1304,1372,1776,1991,1826,1200,-13,-6,-17,-18,5,1,4,6,4,4
500,36020,,,"Oak Harbor, WA",Micropolitan Statistical Area,78506,78508,78693,78941,79039,78198,78690,80022,81692,83250,84227,85141,185,248,98,-841,492,1332,1670,1558,977,914,243,911,894,895,883,874,950,984,895,916,113,675,641,623,686,702,724,784,788,762,130,236,253,272,197,172,226,200,107,154,99,64,378,165,209,365,234,84,-77,59,-34,-48,-527,-1296,90,784,1204,1265,943,700,65,16,-149,-1131,299,1149,1438,1349,866,759,-10,-4,-6,18,-4,11,6,9,4,1
500,36020,,53029,"Island County, WA",County or equivalent,78506,78508,78693,78941,79039,78198,78690,80022,81692,83250,84227,85141,185,248,98,-841,492,1332,1670,1558,977,914,243,911,894,895,883,874,950,984,895,916,113,675,641,623,686,702,724,784,788,762,130,236,253,272,197,172,226,200,107,154,99,64,378,165,209,365,234,84,-77,59,-34,-48,-527,-1296,90,784,1204,1265,943,700,65,16,-149,-1131,299,1149,1438,1349,866,759,-10,-4,-6,18,-4,11,6,9,4,1
500,36500,,,"Olympia-Lacey-Tumwater, WA",Metropolitan Statistical Area,252264,252260,253001,256386,258527,261852,264909,267978,273714,280269,286056,290536,741,3385,2141,3325,3057,3069,5736,6555,5787,4480,763,3002,3127,3104,3132,3153,3139,3105,3132,3135,475,1906,1930,2038,1989,2198,2154,2263,2386,2377,288,1096,1197,1066,1143,955,985,842,746,758,164,420,790,514,663,682,504,520,363,362,295,1864,218,1739,1278,1442,4231,5174,4659,3351,459,2284,1008,2253,1941,2124,4735,5694,5022,3713,-6,5,-64,6,-27,-10,16,19,19,9
500,36500,,53067,"Thurston County, WA",County or equivalent,252264,252260,253001,256386,258527,261852,264909,267978,273714,280269,286056,290536,741,3385,2141,3325,3057,3069,5736,6555,5787,4480,763,3002,3127,3104,3132,3153,3139,3105,3132,3135,475,1906,1930,2038,1989,2198,2154,2263,2386,2377,288,1096,1197,1066,1143,955,985,842,746,758,164,420,790,514,663,682,504,520,363,362,295,1864,218,1739,1278,1442,4231,5174,4659,3351,459,2284,1008,2253,1941,2124,4735,5694,5022,3713,-6,5,-64,6,-27,-10,16,19,19,9
500,42660,,,"Seattle-Tacoma-Bellevue, WA",Metropolitan Statistical Area,3439809,3439808,3449241,3503891,3558829,3612347,3675160,3739654,3816355,3885579,3935179,3979845,9433,54650,54938,53518,62813,64494,76701,69224,49600,44666,11332,44305,44824,45466,46153,46488,47292,47664,46263,46679,5170,22637,22394,23208,23375,24347,24752,25518,26287,27051,6162,21668,22430,22258,22778,22141,22540,22146,19976,19628,4768,16643,17950,15972,24825,26772,23347,26117,20996,21247,-1293,16276,14629,15206,15147,15599,30647,20860,8614,3801,3475,32919,32579,31178,39972,42371,53994,46977,29610,25048,-204,63,-71,82,63,-18,167,101,14,-10
500,42660,42644,,"Seattle-Bellevue-Kent, WA",Metropolitan Division,2644584,2644586,2653851,2696268,2743294,2791335,2842464,2895876,2953460,3005925,3041423,3074865,9265,42417,47026,48041,51129,53412,57584,52465,35498,33442,8663,33456,33385,34495,34652,34975,35646,35940,34859,35181,3809,16865,16671,17342,17357,17976,18234,18616,19147,19767,4854,16591,16714,17153,17295,16999,17412,17324,15712,15414,4168,15398,15504,14464,22889,24476,21753,24624,20078,20199,494,10397,14683,16235,10879,11915,18315,10466,-269,-2143,4662,25795,30187,30699,33768,36391,40068,35090,19809,18056,-251,31,125,189,66,22,104,51,-23,-28
