Station Name,Street Address,City,State,ZIP,Status Code,Latitude,Longitude,ID,Open Date,EV Connector Types,Country,Access Code
Naval Facilities Engineering Command - Bangor Trident Base - Building 7000,1039 Trident Blvd,Silverdale,WA,98315,E,47.658,-122.712,122111,2019-02-01,NEMA520,US,private
Naval Facilities Engineering Command - Bangor Trident Base - Building T51 2,1040 Trident Blvd,Silverdale,WA,98315,E,47.658,-122.712,122112,2019-02-01,NEMA520,US,private
Naval Facilities Engineering Command - Bangor Trident Base - Building T51 2,1041 Trident Blvd,Silverdale,WA,98315,E,47.658,-122.712,122113,2019-02-01,J1772,US,private
Naval Facilities Engineering Command - Bangor Trident Base - T-75,1042 Trident Blvd,Silverdale,WA,98315,E,47.658,-122.712,122114,2019-02-01,NEMA520,US,private
Naval Facilities Engineering Command - Bangor Trident Base - T-75,1043 Trident Blvd,Silverdale,WA,98315,E,47.658,-122.712,122115,2019-02-01,J1772,US,private
Naval Facilities Engineering Command - Naval Base Kitsap - Building 427,120 S Dewey St,Silverdale,WA,98315,E,47.563229,-122.646326,122116,2019-02-01,J1772 NEMA520,US,private
Naval Facilities Engineering Command - Naval Base Kitsap - Building 495,122 S Dewey St,Silverdale,WA,98315,E,47.563313,-122.646465,122118,2019-02-01,J1772 NEMA520,US,private
Naval Facilities Engineering Command - Naval Base Kitsap - Building 78,124 S Dewey St,Silverdale,WA,98315,E,47.563266,-122.646362,122120,2019-02-01,J1772 NEMA520,US,private
Naval Facilities Engineering Command - Naval Base Kitsap - Building 850A,126 S Dewey St,Silverdale,WA,98315,E,47.56327,-122.646238,122122,2019-02-01,J1772 NEMA520,US,private
Naval Facilities Engineering Command - Port Hadlock-Irondale - 151,Chimacum Rd,Port Hadlock,WA,98339,E,48.0553,-122.6957,122124,2019-02-01,J1772 NEMA520,US,private
"Naval Facilities Engineering Command - Naval Station Everett - B2134-1,2,3,4,5,6",2000 W Marine View Dr,Everett,WA,98207,E,47.993164,-122.221138,122125,2019-02-01,J1772,US,private
"Naval Facilities Engineering Command - Naval Station Everett  B2003-1,2",2000 W Marine View Dr,Everett,WA,98207,E,47.992104,-122.214104,122126,2019-02-01,J1772,US,private
Naval Facilities Engineering Command - Naval Sea Systems Command,610 Dowell Rd,Keyport,WA,98345,E,21.3563,-157.9382,122127,2019-02-01,NEMA520,US,private
Naval Facilities Engineering Command - Naval Sea Systems Command,611 Dowell Rd,Keyport,WA,98345,E,47.70224,-122.624811,122128,2019-02-01,NEMA520,US,private
3rd Street Parking,17 N 3rd St,Yakima,WA,98901,E,46.603762,-120.503347,122190,2016-05-15,J1772,US,public
SKAGITYMCA ONE,1901 Hoag Rd,Mount Vernon,WA,98273,E,48.443205,-122.316279,122217,,J1772,US,public
Fred Meyer - Tesla Supercharger,18805 US-2,Monroe,WA,98272,E,47.8626,-121.9766,122266,2019-03-01,TESLA,US,public
Blue Mountain Station - Tesla Destination,700 Artisan Wy,Dayton,WA,99328,E,46.31017,-117.99763,122580,2019-03-01,J1772 TESLA,US,public
Washington Athletic Club Garage - Tesla Destination,1325 6th Ave,Seattle,WA,98101,E,47.609925,-122.333764,122581,2019-03-01,J1772 TESLA,US,public
Hotel Interurban - Tesla Destination,223 Andover Park E,Tukwila,WA,98188,E,47.457313,-122.251128,122582,2019-03-01,TESLA,US,public
Patterson Cellars - Tesla Destination,19501 144th Ave NE Suite D500,Woodinville,WA,98072,E,47.769835,-122.148018,122583,2019-03-01,TESLA,US,public
LINCOLN SQUARE LS NORTH DUAL 4,110 Bellevue Way NE,Bellevue,WA,98004,E,47.616294,-122.201029,122765,,J1772,US,public
188 BLAINE ATRIUM4,1818 Fairview Ave East,Seattle,WA,98102,E,47.635213,-122.325845,122773,,J1772,US,public
188 BLAINE ATRIUM3,1823 Eastlake Ave E,Seattle,WA,98102,E,47.635119,-122.325866,122774,,J1772,US,public
BELLEVUE PLACE BELL PLACE #2,575 Bellevue Way NE,Bellevue,WA,98004,E,47.618421,-122.20129,122781,,J1772,US,public
DAY 1 SEA29 P3 005,207 Boren Ave,Seattle,WA,98109,E,47.62036,-122.336252,122817,,J1772,US,public
STA West Plains,10810 W. Westbow Road,Spokane,WA,99201,E,47.590129,-117.565574,122833,,CHADEMO J1772 J1772COMBO,US,public
STCU,1620 N Signal Dr,Liberty Lake,WA,99019,E,47.672698,-117.100062,122836,,J1772,US,public
BELLEVUE SQUARE BELL SQ WEST #4,600 100th Ave NE,Bellevue,WA,98004,E,47.615943,-122.205532,122957,,J1772,US,public
BELLEVUE SQUARE BELL SQ WEST #3,2086 Bellevue Square,Bellevue,WA,98004,E,47.615991,-122.205533,122993,,J1772,US,public
BELLEVUE SQUARE BELL SQ WEST #2,2088 Bellevue Square,Bellevue,WA,98004,E,47.616037,-122.205528,122994,,J1772,US,public
"Walmart 2596 - Mount Vernon, WA",2301 Freeway Dr.,Mount Vernon,WA,98273,E,48.44174,-122.344757,123004,,CHADEMO J1772COMBO,US,public
Lake Quinault Lodge,345 S Shore Rd,Quinault,WA,98575,E,47.465555,-123.850735,123007,2018-05-01,J1772,US,public
"Target T2290 - Renton, WA",1215 N Landing Way,Renton,WA,98057,E,47.497292,-122.199295,123050,,CHADEMO J1772 J1772COMBO,US,public
Parklands North Creek - Building Q,19910 North Creek Pkwy,Bothell,WA,98011,E,47.77301,-122.18555,123157,2019-04-01,J1772,US,public
Haven Design Workshop,5828 2nd Ave,Ferndale,WA,98248,E,48.8529235,-122.5895254,123158,2019-04-01,J1772,US,private
Verizon - Bellevue,3245 158th Ave SE,Bellevue,WA,98008,E,47.579872,-122.135431,123331,2019-05-01,J1772,US,private
"Target T0338 - Lynnwood, WA",18305 Alderwood Mall Pkwy,Lynnwood,WA,98037,E,47.831991,-122.267332,123446,,CHADEMO J1772COMBO,US,public
CM80 STATION 1,Quartermaster Rd,Lakewood,WA,98498,E,47.116968,-122.568543,123473,,J1772,US,public
"Walmart 3531 - Lacey, WA",1401 Galaxy Dr. NE,Lacey,WA,98516,E,47.059659,-122.77201,123479,,CHADEMO J1772COMBO,US,public
The Hanger - Kenmore,6704 NE 181st Street,Kenmore,WA,98028,E,47.759665,-122.250898,123544,,J1772,US,public
VALLEY MED CTR NE GARAGE #4,3917 Talbot Rd S,Renton,WA,98055,E,47.444636,-122.21277,123545,,J1772,US,public
VALLEY MED CTR NE GARAGE #2,3921 Talbot Rd S,Renton,WA,98055,E,47.444881,-122.212781,123546,,J1772,US,public
DAY 1 SEA23 P1 001,535 Terry Ave N,Seattle,WA,98109,E,47.623967,-122.337695,123567,,J1772,US,public
HOFM SHOP02,15714 Smokey Point Blvd,Marysville,WA,98271,E,48.13992,-122.18453,123671,,J1772,US,public
"Walmart 5073 - Covington, WA",17432 SE 270th PL,Covington,WA,98042,E,47.360982,-122.110209,124057,,CHADEMO J1772 J1772COMBO,US,public
Seattle Premium Outlets,10600 Quil Ceda Blvd.,Tulalip,WA,98271,E,48.095461,-122.186896,124683,,CHADEMO J1772COMBO,US,public
Three Rivers Mall,351 Three Rivers Dr.,Kelso,WA,98626,E,46.139875,-122.901263,124684,,CHADEMO J1772COMBO,US,public
Snohomish County - Campus Garage,3000 Rockefeller Ave,Everett,WA,98201,E,47.97725,-122.206369,131991,2019-03-14,J1772,US,private
"Walmart 4137 - Tacoma, WA",1965 S Union Ave.,Tacoma,WA,98405,E,47.239472,-122.480252,135872,,CHADEMO J1772 J1772COMBO,US,public
"Walmart 2269 - Yakima, WA",1600 East Chestnut Ave.,Yakima,WA,98901,E,46.60252,-120.47924,136697,,CHADEMO J1772COMBO,US,public
Vancouver Mall - Southeast,8700 NE Vancouver Mall Dr,Vancouver,WA,98662,E,45.657694,-122.581884,137161,2019-07-19,J1772,US,public
Vancouver Mall - Ulta,8700 NE Vancouver Mall Dr,Vancouver,WA,98662,E,45.657374,-122.584789,137162,2019-07-19,J1772,US,public
Whole Foods Bellingham,1030 Lakeway Dr,Bellingham,WA,98229,E,48.74393,-122.461854,138537,,CHADEMO J1772COMBO,US,public
Novo Apartments,18025 SE 272nd St,Covington,WA,98042,E,47.356087,-122.101311,142057,,J1772,US,private
LONE WOLF H-D DCFAST HOG,19011 E Cataldo Ave,Spokane Valley,WA,99016,E,47.667469,-117.149304,143152,,J1772COMBO,US,public
CHINA CITY N CHINA CITY #2,1804 Scott Rd,Freeland,WA,98249,E,48.009823,-122.51769,143206,,J1772,US,public
HARLEY1 DCFAST HOG,5711 188th St SW,Lynnwood,WA,98037,E,47.828644,-122.310875,143212,,J1772COMBO,US,public
DESTINATION DCFAST HOG,2302 Pacific Hwy E,Fife,WA,98424,E,47.24293,-122.39677,143215,,J1772COMBO,US,public
CHINA CITY N CHINA CITY #1,33185 WA-20,Oak Harbor,WA,98277,E,48.309216,-122.641266,143268,,J1772,US,public
MEYDENBAUER PARKING LOT,9899 Lake Washington Blvd NE,Bellevue,WA,98004,E,47.611637,-122.210596,143281,,J1772,US,public
EASTSIDE HD DCFAST HOG,2301 140th Ave NE,Bellevue,WA,98005,E,47.630585,-122.15664,143313,,J1772COMBO,US,public
PERMANENTE KP PUYALLUP #4,1009 39th Ave SE,Puyallup,WA,98374,E,47.155357,-122.28065,143334,,J1772,US,public
PERMANENTE KPP #3,1007 39th Ave SE,Puyallup,WA,98374,E,47.155403,-122.28066,143335,,J1772,US,public
DAY 1 REINVENT5,2121 8th Ave,Seattle,WA,98121,E,47.616654,-122.338888,143369,,J1772,US,public
CBRE1 URBAN COM #1,321 Park Pl,Kirkland,WA,98033,E,47.677868,-122.19936,143397,,J1772,US,public
LAKEVIEW L&P 1 LLP 1,11509 Bridgeport Way SW,Lakewood,WA,98499,E,47.153199,-122.504023,143416,,J1772,US,public
BWP VANCOUVER FISHERS LANDING,1500 SE 167th Ave,Vancouver,WA,98683,E,45.609302,-122.500484,143454,,J1772,US,public
CENTER PLAZA FEDERAL WAY 3,2016 S 320th St,Federal Way,WA,98003,E,47.316668,-122.306683,143504,,J1772,US,public
VIDA APARTMENTS VIDA 1,1205 NE 66th ST,Seattle,WA,98115,E,47.678055,-122.314119,143575,,J1772,US,public
Orcas Village Park and Ride,155 Orcas Hill Rd,Orcas,WA,98280,E,48.599217,-122.945746,143782,2017-10-31,CHADEMO J1772,US,public
Chehalis Commerce District,1701 NW Louisiana Ave,Chehalis,WA,98532,E,46.6798738,-122.9771577,143835,,CHADEMO J1772 J1772COMBO,US,public
Kohl’s - Vancouver SE,17001 SE Mill Plain Blvd,Vancouver,WA,98684,E,45.616146,-122.497669,143863,2019-08-19,J1772,US,public
COLLEGE HALL MUSIC HALL,302 E Boone Ave,Spokane,WA,99202,E,47.668051,-117.4063,143885,,J1772,US,public
Gonzaga Fast,721 N Cincinnati,SPOKANE,WA,99201,E,47.663105,-117.40049,143939,,CHADEMO J1772COMBO,US,public
Dupont Center - Ace Hardware,1585 McNeil St,DuPont,WA,98327,E,47.092582,-122.644253,143969,,CHADEMO J1772 J1772COMBO,US,public
"Walmart 3053 - Everett, WA",1605 SE Everett Mall Way,Everett,WA,98208,E,47.913486,-122.213314,143970,,CHADEMO J1772COMBO,US,public
Cow Creek Mercantile,1611 Smittys Blvd.,Ritzville,WA,99169,E,47.119482,-118.362709,143971,,CHADEMO J1772COMBO,US,public
HASCO STATION 01,12711 4th Ave W,Everett,WA,98204,E,47.883444,-122.237482,144011,,J1772,US,public
EDMONDSNISSAN CAMPBELL NORTH,"24325 Highway 99 Edmonds, WA. 98026",Edmonds,WA,98026,E,47.778256,-122.344832,144074,,CHADEMO J1772COMBO,US,public
"Walmart 5462 - Vancouver, WA",430 SE 192nd Ave.,Vancouver,WA,98683,E,45.617755,-122.478138,144090,,CHADEMO J1772 J1772COMBO,US,public
UDR ISLAND SQ APT 1,2858 78th Ave se,Mercer Island,WA,98040,E,47.585782,-122.233277,144104,,J1772,US,public
SeaTac Cell Phone Parking Lot,2623 S 170th St,Seattle,WA,98188,E,47.450258,-122.299448,144984,,CHADEMO J1772COMBO,US,public
Revision Marine,301 10th Street,Port Townsend,WA,98368,E,48.10697,-122.779991,145131,,J1772,US,public
DC CORRIDOR WOODLAND ZOO DC,750 N 50th St,Seattle,WA,98103,E,47.66547,-122.350292,145151,,CHADEMO J1772COMBO,US,public
Capital Mall - REI,625 Black Lake Blvd,Olympia,WA,98502,E,47.042021,-122.938312,145252,2019-09-01,J1772,US,public
Capital Mall - North Entrance,625 Black Lake Blvd,Olympia,WA,98502,E,47.04259,-122.936467,145253,2019-09-01,J1772,US,public
Capital Mall - Best Buy,625 Black Lake Blvd,Olympia,WA,98502,E,47.042849,-122.934578,145254,2019-09-01,J1772,US,public
Westfield Southcenter Mall,500 Southcenter Mall,Tukwila,WA,98188,E,47.459988,-122.259089,145255,2019-09-01,J1772,US,public
AMC Factoria 8,3505 Factoria Blvd SE,Bellevue,WA,98006,E,47.578664,-122.170463,145256,2019-09-01,J1772,US,public
Broadway Market,401 Broadway E,Seattle,WA,98102,E,47.622046,-122.321607,145257,2019-09-01,J1772,US,public
The Terminal at Ballard,907 NW Ballard Way,Seattle,WA,98107,E,47.662343,-122.370015,145258,2019-09-01,J1772,US,public
Safeway,7300 Roosevelt Way NE,Seattle,WA,98115,E,47.682585,-122.317187,145259,2019-09-01,J1772,US,public
AMC Loews Oak Tree 6,10006 Aurora Ave N,Seattle,WA,98133,E,47.701879,-122.343086,145260,2019-09-01,J1772,US,public
Sammamish Highlands,510 228th Ave NE,Sammamish,WA,98074,E,47.614102,-122.034147,145261,2019-09-01,J1772,US,public
Pine Lake Village,3016 Issaquah-Pine Lake Rd SE,Sammamish,WA,98075,E,47.583103,-122.033895,145262,2019-09-01,J1772,US,public
Grand Ridge Plaza Regal Theater,1451 Highlands Dr NE,Issaquah,WA,98029,E,47.543753,-122.017313,145263,2019-09-01,J1772,US,public
Kitsap Mall - Dick’s Sporting Goods,10315 Silverdale Way NW,Silverdale,WA,98383,E,47.656979,-122.692138,145264,2019-09-01,J1772,US,public
Kitsap Mall - Kohl’s,10315 Silverdale Way NW,Silverdale,WA,98383,E,47.658808,-122.688751,145265,2019-09-01,J1772,US,public
SCH CURE P1 #5,1920 Terry Ave,Seattle,WA,98101,E,47.617016,-122.33408,145390,,J1772,US,public
"Target T1331 - Lake Stevens, WA",9601 Market Place,Lake Stevens,WA,98258,E,47.998233,-122.100638,145684,,CHADEMO J1772 J1772COMBO,US,public
JET CITY HARLEY DC FAST HOG,3715 E Valley Rd,Renton,WA,98057,E,47.44638,-122.219665,146804,,J1772COMBO,US,public
Simon Northgate Mall,401 NE Northgate Way,Seattle,WA,98125,E,47.708457,-122.324887,146948,,CHADEMO J1772 J1772COMBO,US,public
Ridgewood Corporate Square Building G,"11900 NE 1st Street, Building G",Bellevue,WA,98007,E,47.611519,-122.182197,147033,,J1772,US,public
KENT YMCA KENT YMCA #2,10920 SE 248th St,Kent,WA,98030,E,47.380592,-122.19517,147069,,J1772,US,public
KENT YMCA KENT YMCA #3,10822 SE 248th St,Kent,WA,98030,E,47.38073,-122.19693,147070,,J1772,US,public
KENT YMCA KENT YMCA #1,10828 SE 248th St,Kent,WA,98030,E,47.380135,-122.196106,147072,,J1772,US,public
MARYSVILLE TYTA STATION 01,16120 Smokey Point Blvd,Marysville,WA,98271,E,48.142734,-122.183773,147075,,J1772,US,public
"Target T0627 - Tukwila, WA",301 Strander Blvd.,Tukwila,WA,98188,E,47.455711,-122.25738,147131,,CHADEMO J1772COMBO,US,public
COMMUNITY HOUSE COMMUNITY #2,1314 S L St,Tacoma,WA,98405,E,47.24889,-122.453156,147146,,J1772,US,public
"Target T0996 - Issaquah, WA",755 NW Gillman Blvd.,Issaquah,WA,98027,E,47.541874,-122.052032,147227,,CHADEMO J1772 J1772COMBO,US,public
UDR CHARGER 4,958 111th Ave NE,Bellevue,WA,98004,E,47.618696,-122.191787,147301,,J1772,US,public
KW RADIUS RADIUS 1,400 Boren Ave N,Seattle,WA,98109,E,47.622575,-122.335481,147397,,J1772,US,public
UDR ISLAND SQ APT 2,2758 78th Ave se,Mercer Island,WA,98040,E,47.585809,-122.233237,147432,,J1772,US,public
Ridgewood Corporate Square Building F,150 120th Ave NE,Bellevue,WA,98005,E,47.611815,-122.178134,147519,,J1772,US,public
Ridgewood Corporate Square Building D,220 120th Ave NE,Bellevue,WA,98007,E,47.611815,-122.178134,147534,,J1772,US,public
Ridgewood Corporate Square Building C,330 120th Ave NE,Bellevue,WA,98005,E,47.612834,-122.178704,147537,,J1772,US,private
EASTGATE OFFICE EASTGATE GARAGE,15325 SE 30th Pl,Bellevue,WA,98007,E,47.584564,-122.13685,147545,,J1772,US,public
Bella Tess Apartments,17016 E Indiana Pkwy,Spokane,WA,99216,E,47.670907,-117.176359,147574,2019-11-07,J1772,US,public
Wingate by Wyndham Spokane Airport,2726 S Flint Rd,Spokane,WA,99224,E,47.629653,-117.535663,147575,2019-11-07,J1772,US,public
"Walmart 5628 - Monroe, WA",19191 N Kelsey Street,Monroe,WA,98272,E,47.865164,-121.973176,147648,,CHADEMO J1772 J1772COMBO,US,public
CFC Cordata,315 Westerly Road,Bellingham,WA,98226,E,48.791487,-122.4923624,147665,,J1772,US,public
"Bellingham 1, LLP",4040 Northwest Avenue,Bellingham,WA,98226,E,48.7885917,-122.5060156,147666,,J1772,US,public
CFC Holly ST Lot,1220 North Forest Street,Bellingham,WA,98225,E,48.7472802,-122.4762196,147667,,J1772,US,public
Railroad Avenue South Lot,1100 Railroad Avenue,Bellingham,WA,98225,E,48.7470747,-122.4807487,147669,,J1772,US,public
Western Washington University,516 High Street (MS9114),Bellingham,WA,98225,E,48.7391984,-122.4851568,147670,,J1772,US,public
Sinkiuse Square,306 Ash Street,Moses Lake,WA,98837,E,47.1293765,-119.2791367,147671,,J1772,US,public
"Walgreens - Anacortes, WA #7131",909 17th Street,Anacortes,WA,98221,E,48.508154,-122.611842,147673,,J1772,US,public
1203 Parking Lot,1203 26th Street,Anacortes,WA,98221,E,48.5012896,-122.6152529,147674,,J1772,US,public
Island Hospital Behind M.O.B. Building,1211 24th Street,Anacortes,WA,98221,E,48.5006578,-122.6159562,147675,,J1772,US,public
Hotel lndigo Everett,1028 13th Street,Everett,WA,98201,E,48.0000028,-122.2146431,147681,,J1772,US,public
"Walgreens - Everett, WA #5598",6807 Evergreen Way,Everett,WA,98203,E,47.935727,-122.218396,147682,,J1772,US,public
Light House Park,609 Front Street,Mukilteo,WA,98275,E,47.9487555,-122.3062009,147683,,J1772,US,public
"Walgreens - Everett, WA #4730",13110 Bothell Everett Hwy,Everett,WA,98208,E,47.8789325,-122.2071316,147684,,J1772,US,public
Valley Supply - Woodinville,8310 Maltby Road,Woodinville,WA,98072,E,47.8045651,-122.1205486,147685,,J1772,US,public
"Walgreens - Lynnwood, WA #6302",16423 Larch Way,Lynnwood,WA,98037,E,47.848697,-122.246153,147686,,J1772,US,public
"Walgreens - Bothell, WA #6614",20812 Bothell-Everett Hwy,Bothell,WA,98201,E,47.808371,-122.208706,147687,,J1772,US,public
Canyon Park Office Park,22232 17th Avenue Southeast,Bothell,WA,98021,E,47.7953945,-122.2116571,147689,,J1772,US,public
Monte Villa,3830 Monte Villa Parkway,Bothell,WA,98021,E,47.776781,-122.181535,147690,,J1772,US,public
"531632: MR Creekside, LLC",20311 52nd Avenue West,Lynnwood,WA,98036,E,47.8142359,-122.3016909,147691,,J1772,US,public
Public Safety #3,205 5th Avenue North,Edmonds,WA,98020,E,47.8124532,-122.3758246,147692,,J1772,US,public
Public Safety #4,205 5th Avenue North,Edmonds,WA,98020,E,47.8124532,-122.3758246,147693,,J1772,US,public
Main Street #5,Main & 6th Streets.,Edmonds,WA,98020,E,47.8105149,-122.3748742,147694,,J1772,US,public
City Hall #2,121 5th Avenue North,Edmonds,WA,98020,E,47.8113372,-122.37709,147695,,J1772,US,public
Willows A,11431 Willows Road,Redmond,WA,98052,E,47.7034052,-122.1537852,147696,,J1772,US,public
6th Ave #6,100 6th Avenue,Edmonds,WA,98020,E,47.8040624,-122.3735496,147697,,J1772,US,public
City Park #1,600 3rd Avenue South,Edmonds,WA,98020,E,47.8051107,-122.3813841,147698,,J1772,US,public
531605: Park East Business Park,18005 Northeast 68th Street,Redmond,WA,98052,E,47.6665847,-122.0991426,147699,,J1772,US,public
531606 : Willows Commerce Park - DigiPen,9931 Willows Road,Redmond,WA,98052,E,47.688818,-122.150315,147700,,J1772,US,public
"Walgreens - Shoreline, WA #4759",17518 15th Ave NE,Shoreline,WA,98155,E,47.7562357,-122.3134641,147701,,J1772,US,public
"Walgreens - Kirkland, WA #6258",11607 98th Ave NE,Kirkland,WA,98034,E,47.7047402,-122.2108592,147702,,J1772,US,public
"Walgreens - Kirkland, WA #4156",12405 NE 85th St,Kirkland,WA,98033,E,47.67881,-122.17536,147703,,J1772,US,public
Array Apartments,14027 Lake City Way NE,Seattle,WA,98125,E,47.731273,-122.293062,147705,,J1772,US,public
Whitman College,147 South Park Street,Walla Walla,WA,99362,E,46.0705799,-118.3306351,147706,,J1772,US,public
Sequim City/ Clallam PUD,150 N. Govan Ave,Sequim,WA,98382,E,48.07988782,-123.097497,147707,,J1772,US,public
"Walgreens - Seattle, WA #4157",859 NE Northgate Way,Seattle,WA,98125,E,47.7084377,-122.3179225,147708,,J1772,US,public
Cochran Main Office,12500 Aurora Avenue,Seattle,WA,98133,E,47.7199844,-122.3440925,147709,,J1772,US,public
"Walgreens - Bellevue, WA #3662",647 140th Ave NE,Bellevue,WA,98005,E,47.6165569,-122.1537017,147710,,J1772,US,public
South Building,10215 Greenwood Ave. North,Seattle,WA,98133,E,47.7033895,-122.3558363,147711,,J1772,US,public
North Building,211 N. 103rd ST,Seattle,WA,98133,E,47.703632,-122.3565066,147712,,J1772,US,public
Plaza East,11100 NE 8th Street,Bellevue,WA,98004,E,47.6176444,-122.191379,147713,,J1772,US,public
929 Office Tower,929 108th Avenue NE,Bellevue,WA,98004,E,47.618317,-122.1969022,147714,,J1772,US,public
Discovery West Apartments,"580 8th Ave., NE",Issaquah,WA,98029,E,47.5365604,-122.0205442,147715,,J1772,US,public
Bellevue Corporate Plaza,"600 108th Avenue, NE
Suite 116",Bellevue,WA,98004,E,47.6159842,-122.195596,147716,,J1772,US,public
Swedish Medical Center Issaquah Campus,751 N.E. Blakely Drive,Issaquah,WA,98027,E,47.536237,-122.0220539,147717,,J1772,US,public
531607 : Centre 425 / Everest,425 106th Avenue Northeast,Bellevue,WA,98004,E,47.6141795,-122.199362,147719,,J1772,US,public
Venn at Main Apartments,10333 NE 1st St,Bellevue,WA,98004,E,47.6110064,-122.2021671,147720,,J1772,US,public
Legacy Partners Commercial,"7525 SE 4th Street, Suite 180",Mercer Island,WA,98040,E,47.60692,-122.1987223,147722,,J1772,US,public
